Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Year,Revenue,Running Total
2015-06-22,CA-2015-124646,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Minneapolis,United States,Dianna Vittorini,0.0,55407.0,Fellowes,10.0,0.06,3.0,Central,162.0,Consumer,2015-06-24,First Class,Minnesota,Storage,2015,486.0,259083.0
2015-06-22,CA-2015-124646,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Minneapolis,United States,Dianna Vittorini,0.0,55407.0,Office Impressions,0.0,0.0,3.0,Central,502.0,Consumer,2015-06-24,First Class,Minnesota,Storage,2015,1506.0,260589.0
2015-12-01,CA-2015-120474,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Madison,United States,Resi PÃ¶lking,0.0,53711.0,Hunt,13.0,0.27,4.0,Central,47.0,Consumer,2015-12-03,First Class,Wisconsin,Art,2015,188.0,260777.0
2015-05-04,CA-2015-111899,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Houston,United States,Nat Carroll,0.2,77036.0,Boston,3.0,0.08,2.0,Central,38.0,Consumer,2015-05-05,First Class,Texas,Art,2015,76.0,260853.0
2015-07-11,CA-2015-123225,Xerox 200,Office Supplies,El Paso,United States,Michael Nguyen,0.2,79907.0,Xerox,4.0,0.35,2.0,Central,10.0,Consumer,2015-07-14,First Class,Texas,Paper,2015,20.0,260873.0
2015-06-03,CA-2015-163867,Recycled Steel Personal File for Standard File Folders,Office Supplies,Decatur,United States,Richard Eichhorn,0.2,62521.0,Other,10.0,0.08,3.0,Central,133.0,Consumer,2015-06-06,First Class,Illinois,Storage,2015,399.0,261272.0
2015-06-30,CA-2015-123064,BIC Brite Liner Grip Highlighters,Office Supplies,Chicago,United States,Russell Applegate,0.2,60653.0,BIC,2.0,0.31,4.0,Central,5.0,Consumer,2015-07-02,First Class,Illinois,Art,2015,20.0,261292.0
2015-06-03,CA-2015-163867,Avery 513,Office Supplies,Decatur,United States,Richard Eichhorn,0.2,62521.0,Avery,5.0,0.33,4.0,Central,16.0,Consumer,2015-06-06,First Class,Illinois,Labels,2015,64.0,261356.0
2015-11-18,CA-2015-163468,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Des Plaines,United States,Joe Kamberova,0.2,60016.0,Fellowes,-67.0,-0.18,5.0,Central,382.0,Consumer,2015-11-21,First Class,Illinois,Storage,2015,1910.0,263266.0
2015-05-04,CA-2015-111899,OIC Thumb-Tacks,Office Supplies,Houston,United States,Nat Carroll,0.2,77036.0,OIC,2.0,0.34,6.0,Central,5.0,Consumer,2015-05-05,First Class,Texas,Fasteners,2015,30.0,263296.0
2015-09-01,CA-2015-165428,Xerox 216,Office Supplies,Houston,United States,Jack Lebron,0.2,77036.0,Xerox,11.0,0.35,6.0,Central,31.0,Consumer,2015-09-04,First Class,Texas,Paper,2015,186.0,263482.0
2015-12-02,CA-2015-101147,Staple holder,Office Supplies,Chicago,United States,Matt Collins,0.8,60623.0,Staple holder,-6.0,-2.65,1.0,Central,2.0,Consumer,2015-12-04,First Class,Illinois,Appliances,2015,2.0,263484.0
2015-12-27,CA-2015-165393,GBC Standard Therm-A-Bind Covers,Office Supplies,Fort Worth,United States,Nathan Cano,0.8,76106.0,GBC,-8.0,-1.7,1.0,Central,5.0,Consumer,2015-12-30,First Class,Texas,Binders,2015,5.0,263489.0
2015-11-22,CA-2015-105340,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Pasadena,United States,Evan Henry,0.8,77506.0,Wilson Jones,-11.0,-1.6,1.0,Central,7.0,Consumer,2015-11-25,First Class,Texas,Binders,2015,7.0,263496.0
2015-11-18,CA-2015-163468,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Des Plaines,United States,Joe Kamberova,0.8,60016.0,Wilson Jones,-5.0,-1.7,3.0,Central,3.0,Consumer,2015-11-21,First Class,Illinois,Binders,2015,9.0,263505.0
2015-09-01,CA-2015-165428,Prestige Round Ring Binders,Office Supplies,Houston,United States,Jack Lebron,0.8,77036.0,Other,-6.0,-1.65,3.0,Central,4.0,Consumer,2015-09-04,First Class,Texas,Binders,2015,12.0,263517.0
2015-05-27,US-2015-117058,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Chicago,United States,Laurel Elliston,0.8,60653.0,Fellowes,-31.0,-1.75,6.0,Central,17.0,Consumer,2015-05-30,First Class,Illinois,Binders,2015,102.0,263619.0
2015-08-15,CA-2015-138023,GBC Durable Plastic Covers,Office Supplies,Dallas,United States,Keith Herrera,0.8,75081.0,GBC,-53.0,-1.7,8.0,Central,31.0,Consumer,2015-08-18,First Class,Texas,Binders,2015,248.0,263867.0
2015-03-22,US-2015-129609,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Portage,United States,Vivian Mathis,0.0,46368.0,Avery,7.0,0.4,2.0,Central,16.0,Consumer,2015-03-22,Same Day,Indiana,Art,2015,32.0,263899.0
2015-03-17,CA-2015-158442,Xerox 1966,Office Supplies,Dallas,United States,Annie Zypern,0.2,75217.0,Xerox,2.0,0.36,1.0,Central,5.0,Consumer,2015-03-17,Same Day,Texas,Paper,2015,5.0,263904.0
2015-03-17,CA-2015-158442,Newell 333,Office Supplies,Dallas,United States,Annie Zypern,0.2,75217.0,Newell,0.0,0.08,2.0,Central,4.0,Consumer,2015-03-17,Same Day,Texas,Art,2015,8.0,263912.0
2015-06-15,CA-2015-126963,Xerox 1902,Office Supplies,El Paso,United States,Pamela Stobb,0.2,79907.0,Xerox,12.0,0.33,2.0,Central,37.0,Consumer,2015-06-15,Same Day,Texas,Paper,2015,74.0,263986.0
2015-03-17,CA-2015-158442,Xerox 1967,Office Supplies,Dallas,United States,Annie Zypern,0.2,75217.0,Xerox,5.0,0.35,3.0,Central,16.0,Consumer,2015-03-17,Same Day,Texas,Paper,2015,48.0,264034.0
2015-07-05,US-2015-160444,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Houston,United States,Dan Campbell,0.2,77036.0,Gould Plastics,-44.0,-0.2,3.0,Central,221.0,Consumer,2015-07-05,Same Day,Texas,Storage,2015,663.0,264697.0
2015-11-12,CA-2015-151078,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,San Antonio,United States,Roy FranzÃ¶sisch,0.2,78207.0,Other,5.0,0.1,4.0,Central,50.0,Consumer,2015-11-12,Same Day,Texas,Storage,2015,200.0,264897.0
2015-07-05,US-2015-160444,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Houston,United States,Dan Campbell,0.2,77036.0,Fellowes,-35.0,-0.13,11.0,Central,281.0,Consumer,2015-07-05,Same Day,Texas,Storage,2015,3091.0,267988.0
2015-04-05,CA-2015-149104,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Dearborn Heights,United States,Ruben Dartt,0.0,48127.0,Stanley,7.0,0.28,2.0,Central,27.0,Consumer,2015-04-07,Second Class,Michigan,Art,2015,54.0,268042.0
2015-02-11,CA-2015-168368,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Columbia,United States,Guy Armstrong,0.0,65203.0,Wilson Jones,4.0,0.46,2.0,Central,10.0,Consumer,2015-02-15,Second Class,Missouri,Binders,2015,20.0,268062.0
2015-09-07,CA-2015-131002,Xerox 2000,Office Supplies,Tulsa,United States,Tom Boeckenhauer,0.0,74133.0,Xerox,6.0,0.48,2.0,Central,13.0,Consumer,2015-09-12,Second Class,Oklahoma,Paper,2015,26.0,268088.0
2015-02-11,CA-2015-168368,Fellowes Neat Ideas Storage Cubes,Office Supplies,Columbia,United States,Guy Armstrong,0.0,65203.0,Fellowes,3.0,0.04,2.0,Central,65.0,Consumer,2015-02-15,Second Class,Missouri,Storage,2015,130.0,268218.0
2015-04-05,CA-2015-149104,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Dearborn Heights,United States,Ruben Dartt,0.0,48127.0,Binney & Smith,5.0,0.33,3.0,Central,14.0,Consumer,2015-04-07,Second Class,Michigan,Art,2015,42.0,268260.0
2015-02-11,CA-2015-168368,VariCap6 Expandable Binder,Office Supplies,Columbia,United States,Guy Armstrong,0.0,65203.0,Other,24.0,0.47,3.0,Central,52.0,Consumer,2015-02-15,Second Class,Missouri,Binders,2015,156.0,268416.0
2015-09-07,CA-2015-131002,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Tulsa,United States,Tom Boeckenhauer,0.0,74133.0,GBC,20.0,0.47,3.0,Central,43.0,Consumer,2015-09-12,Second Class,Oklahoma,Binders,2015,129.0,268545.0
2015-02-11,CA-2015-168368,Avery 483,Office Supplies,Columbia,United States,Guy Armstrong,0.0,65203.0,Avery,7.0,0.46,3.0,Central,15.0,Consumer,2015-02-15,Second Class,Missouri,Labels,2015,45.0,268590.0
2015-04-05,CA-2015-149104,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Dearborn Heights,United States,Ruben Dartt,0.0,48127.0,Fellowes,18.0,0.45,5.0,Central,40.0,Consumer,2015-04-07,Second Class,Michigan,Binders,2015,200.0,268790.0
2015-04-05,CA-2015-149104,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Dearborn Heights,United States,Ruben Dartt,0.0,48127.0,Space Solutions,21.0,0.03,6.0,Central,690.0,Consumer,2015-04-07,Second Class,Michigan,Storage,2015,4140.0,272930.0
2015-05-18,CA-2015-133963,Xerox 1949,Office Supplies,Dallas,United States,George Ashbrook,0.2,75220.0,Xerox,1.0,0.36,1.0,Central,4.0,Consumer,2015-05-22,Second Class,Texas,Paper,2015,4.0,272934.0
2015-05-21,CA-2015-127166,"Adams Telephone Message Books, 5 1/4â x 11â",Office Supplies,Houston,United States,Katherine Hughes,0.2,77070.0,Adams,2.0,0.34,1.0,Central,5.0,Consumer,2015-05-23,Second Class,Texas,Paper,2015,5.0,272939.0
2015-07-22,US-2015-164644,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Houston,United States,John Lucas,0.2,77095.0,Fellowes,1.0,0.05,1.0,Central,27.0,Consumer,2015-07-24,Second Class,Texas,Storage,2015,27.0,272966.0
2015-12-13,CA-2015-154186,Acme Value Line Scissors,Office Supplies,Houston,United States,Ralph Arnett,0.2,77070.0,Acme,0.0,0.13,1.0,Central,3.0,Consumer,2015-12-15,Second Class,Texas,Supplies,2015,3.0,272969.0
2015-06-17,CA-2015-156342,Xerox 1892,Office Supplies,Chicago,United States,Jennifer Ferguson,0.2,60653.0,Xerox,22.0,0.36,2.0,Central,62.0,Consumer,2015-06-20,Second Class,Illinois,Paper,2015,124.0,273093.0
2015-09-09,CA-2015-103527,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Chicago,United States,Chris Cortes,0.2,60653.0,Ampad,3.0,0.31,3.0,Central,11.0,Consumer,2015-09-14,Second Class,Illinois,Paper,2015,33.0,273126.0
2015-02-14,CA-2015-107706,"Memo Book, 100 Message Capacity, 5 3/8â x 11â",Office Supplies,Houston,United States,Shui Tom,0.2,77095.0,Other,6.0,0.38,3.0,Central,16.0,Consumer,2015-02-19,Second Class,Texas,Paper,2015,48.0,273174.0
2015-07-26,US-2015-155894,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Chicago,United States,Carl Ludwig,0.2,60623.0,Belkin,-29.0,-0.24,3.0,Central,124.0,Consumer,2015-07-30,Second Class,Illinois,Storage,2015,372.0,273546.0
2015-04-02,US-2015-157847,Xerox 1898,Office Supplies,Houston,United States,Sam Craven,0.2,77095.0,Xerox,9.0,0.35,5.0,Central,27.0,Consumer,2015-04-06,Second Class,Texas,Paper,2015,135.0,273681.0
2015-04-20,CA-2015-134572,"Personal Folder Holder, Ebony",Office Supplies,Houston,United States,Seth Vernon,0.2,77070.0,Other,6.0,0.13,5.0,Central,45.0,Consumer,2015-04-22,Second Class,Texas,Storage,2015,225.0,273906.0
2015-05-21,CA-2015-127166,Staple envelope,Office Supplies,Houston,United States,Katherine Hughes,0.2,77070.0,Staple envelope,21.0,0.38,6.0,Central,56.0,Consumer,2015-05-23,Second Class,Texas,Envelopes,2015,336.0,274242.0
2015-04-02,US-2015-157847,Xerox 1947,Office Supplies,Houston,United States,Sam Craven,0.2,77095.0,Xerox,10.0,0.31,7.0,Central,33.0,Consumer,2015-04-06,Second Class,Texas,Paper,2015,231.0,274473.0
2015-07-12,CA-2015-124807,Xerox 1949,Office Supplies,Chicago,United States,Max Engle,0.2,60610.0,Xerox,13.0,0.36,9.0,Central,36.0,Consumer,2015-07-15,Second Class,Illinois,Paper,2015,324.0,274797.0
2015-02-06,CA-2015-108182,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Romeoville,United States,Delfina Latchford,0.8,60441.0,Avery,-15.0,-1.65,2.0,Central,9.0,Consumer,2015-02-10,Second Class,Illinois,Binders,2015,18.0,274815.0
2015-05-21,CA-2015-127166,Ibico Plastic Spiral Binding Combs,Office Supplies,Houston,United States,Katherine Hughes,0.8,77070.0,Ibico,-31.0,-1.7,3.0,Central,18.0,Consumer,2015-05-23,Second Class,Texas,Binders,2015,54.0,274869.0
2015-10-17,CA-2015-124394,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Beaumont,United States,Tracy Blumstein,0.8,77705.0,GBC,-17.0,-1.6,5.0,Central,11.0,Consumer,2015-10-22,Second Class,Texas,Binders,2015,55.0,274924.0
2015-09-12,US-2015-150924,Wilson Jones Impact Binders,Office Supplies,Houston,United States,Pete Takahito,0.8,77070.0,Wilson Jones,-8.0,-1.55,5.0,Central,5.0,Consumer,2015-09-16,Second Class,Texas,Binders,2015,25.0,274949.0
2015-01-20,CA-2015-167927,Eldon Fold 'N Roll Cart System,Office Supplies,Westland,United States,Xylona Preis,0.0,48185.0,Eldon,4.0,0.29,1.0,Central,14.0,Consumer,2015-01-26,Standard Class,Michigan,Storage,2015,14.0,274963.0
2015-03-17,CA-2015-118339,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Lakeville,United States,Bradley Nguyen,0.0,55044.0,Bionaire,37.0,0.39,2.0,Central,94.0,Consumer,2015-03-24,Standard Class,Minnesota,Appliances,2015,188.0,275151.0
2015-11-10,CA-2015-121006,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Midland,United States,Sam Craven,0.0,48640.0,Avery,2.0,0.39,2.0,Central,4.0,Consumer,2015-11-16,Standard Class,Michigan,Art,2015,8.0,275159.0
2015-06-20,US-2015-112949,Nontoxic Chalk,Office Supplies,Lawton,United States,Corey-Lock,0.0,73505.0,Other,2.0,0.48,2.0,Central,4.0,Consumer,2015-06-27,Standard Class,Oklahoma,Art,2015,8.0,275167.0
2015-09-23,CA-2015-116904,GBC Instant Report Kit,Office Supplies,Minneapolis,United States,Sanjit Chand,0.0,55407.0,GBC,6.0,0.5,2.0,Central,13.0,Consumer,2015-09-28,Standard Class,Minnesota,Binders,2015,26.0,275193.0
2015-01-30,CA-2015-134103,Xerox 1972,Office Supplies,Detroit,United States,Mike Vittorini,0.0,48234.0,Xerox,5.0,0.45,2.0,Central,11.0,Consumer,2015-02-04,Standard Class,Michigan,Paper,2015,22.0,275215.0
2015-03-10,US-2015-100279,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Royal Oak,United States,Scott Williamson,0.0,48073.0,Other,11.0,0.48,2.0,Central,22.0,Consumer,2015-03-14,Standard Class,Michigan,Paper,2015,44.0,275259.0
2015-01-30,CA-2015-134103,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Detroit,United States,Mike Vittorini,0.0,48234.0,Space Solutions,7.0,0.03,2.0,Central,230.0,Consumer,2015-02-04,Standard Class,Michigan,Storage,2015,460.0,275719.0
2015-01-20,CA-2015-167927,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Westland,United States,Xylona Preis,0.0,48185.0,Fellowes,16.0,0.24,2.0,Central,67.0,Consumer,2015-01-26,Standard Class,Michigan,Storage,2015,134.0,275853.0
2015-03-30,US-2015-113124,Space Solutions Commercial Steel Shelving,Office Supplies,Apple Valley,United States,Nat Carroll,0.0,55124.0,Space Solutions,6.0,0.05,2.0,Central,129.0,Consumer,2015-04-05,Standard Class,Minnesota,Storage,2015,258.0,276111.0
2015-11-07,CA-2015-120278,X-Rack File for Hanging Folders,Office Supplies,Wausau,United States,Maribeth Schnelling,0.0,54401.0,Other,6.0,0.26,2.0,Central,23.0,Consumer,2015-11-12,Standard Class,Wisconsin,Storage,2015,46.0,276157.0
2015-01-20,CA-2015-167927,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Westland,United States,Xylona Preis,0.0,48185.0,Panasonic,13.0,0.29,3.0,Central,44.0,Consumer,2015-01-26,Standard Class,Michigan,Art,2015,132.0,276289.0
2015-11-23,CA-2015-139283,UniKeep View Case Binders,Office Supplies,Detroit,United States,Bobby Trafton,0.0,48227.0,Other,7.0,0.46,3.0,Central,15.0,Consumer,2015-11-27,Standard Class,Michigan,Binders,2015,45.0,276334.0
2015-11-14,CA-2015-162362,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Midland,United States,Jeremy Lonsdale,0.0,48640.0,Storex,6.0,0.5,3.0,Central,13.0,Consumer,2015-11-18,Standard Class,Michigan,Binders,2015,39.0,276373.0
2015-11-07,CA-2015-120278,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Wausau,United States,Maribeth Schnelling,0.0,54401.0,ACCOHIDE,6.0,0.47,3.0,Central,12.0,Consumer,2015-11-12,Standard Class,Wisconsin,Binders,2015,36.0,276409.0
2015-03-28,US-2015-137869,Poly String Tie Envelopes,Office Supplies,Des Moines,United States,Christina VanderZanden,0.0,50315.0,Poly,3.0,0.47,3.0,Central,6.0,Consumer,2015-04-02,Standard Class,Iowa,Envelopes,2015,18.0,276427.0
2015-01-23,CA-2015-146997,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Lafayette,United States,Speros Goranitis,0.0,47905.0,Alliance,0.0,0.0,3.0,Central,6.0,Consumer,2015-01-27,Standard Class,Indiana,Fasteners,2015,18.0,276445.0
2015-11-10,CA-2015-121006,Xerox 199,Office Supplies,Midland,United States,Sam Craven,0.0,48640.0,Xerox,6.0,0.45,3.0,Central,13.0,Consumer,2015-11-16,Standard Class,Michigan,Paper,2015,39.0,276484.0
2015-11-10,CA-2015-121006,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Midland,United States,Sam Craven,0.0,48640.0,Xerox,7.0,0.45,3.0,Central,16.0,Consumer,2015-11-16,Standard Class,Michigan,Paper,2015,48.0,276532.0
2015-11-10,CA-2015-121006,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Midland,United States,Sam Craven,0.0,48640.0,Acco,12.0,0.19,3.0,Central,63.0,Consumer,2015-11-16,Standard Class,Michigan,Storage,2015,189.0,276721.0
2015-11-10,CA-2015-121006,"Hot File 7-Pocket, Floor Stand",Office Supplies,Midland,United States,Sam Craven,0.0,48640.0,Other,161.0,0.3,3.0,Central,535.0,Consumer,2015-11-16,Standard Class,Michigan,Storage,2015,1605.0,278326.0
2015-11-07,CA-2015-120278,Portable Personal File Box,Office Supplies,Wausau,United States,Maribeth Schnelling,0.0,54401.0,Other,10.0,0.27,3.0,Central,37.0,Consumer,2015-11-12,Standard Class,Wisconsin,Storage,2015,111.0,278437.0
2015-04-04,CA-2015-133228,Newell 319,Office Supplies,Detroit,United States,Maurice Satty,0.0,48205.0,Newell,24.0,0.3,4.0,Central,79.0,Consumer,2015-04-09,Standard Class,Michigan,Art,2015,316.0,278753.0
2015-05-04,CA-2015-117709,Fellowes Binding Cases,Office Supplies,Jackson,United States,Paul MacIntyre,0.0,49201.0,Fellowes,21.0,0.45,4.0,Central,47.0,Consumer,2015-05-08,Standard Class,Michigan,Binders,2015,188.0,278941.0
2015-11-14,CA-2015-162362,Avery Durable Binders,Office Supplies,Midland,United States,Jeremy Lonsdale,0.0,48640.0,Avery,6.0,0.49,4.0,Central,12.0,Consumer,2015-11-18,Standard Class,Michigan,Binders,2015,48.0,278989.0
2015-11-19,CA-2015-150518,Recycled Steel Personal File for Standard File Folders,Office Supplies,Coon Rapids,United States,Mitch Webber,0.0,55433.0,Other,58.0,0.26,4.0,Central,221.0,Consumer,2015-11-24,Standard Class,Minnesota,Storage,2015,884.0,279873.0
2015-01-20,CA-2015-167927,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Westland,United States,Xylona Preis,0.0,48185.0,Acco,9.0,0.47,5.0,Central,19.0,Consumer,2015-01-26,Standard Class,Michigan,Binders,2015,95.0,279968.0
2015-01-20,CA-2015-167927,Storex Dura Pro Binders,Office Supplies,Westland,United States,Xylona Preis,0.0,48185.0,Storex,13.0,0.45,5.0,Central,30.0,Consumer,2015-01-26,Standard Class,Michigan,Binders,2015,150.0,280118.0
2015-09-23,CA-2015-116904,Ibico EPK-21 Electric Binding System,Office Supplies,Minneapolis,United States,Sanjit Chand,0.0,55407.0,Ibico,4630.0,0.49,5.0,Central,9450.0,Consumer,2015-09-28,Standard Class,Minnesota,Binders,2015,47250.0,327368.0
2015-04-12,US-2015-158365,Xerox 213,Office Supplies,Bloomington,United States,Stewart Visinsky,0.0,47401.0,Xerox,16.0,0.48,5.0,Central,32.0,Consumer,2015-04-17,Standard Class,Indiana,Paper,2015,160.0,327528.0
2015-09-23,CA-2015-116904,Xerox 217,Office Supplies,Minneapolis,United States,Sanjit Chand,0.0,55407.0,Xerox,16.0,0.48,5.0,Central,32.0,Consumer,2015-09-28,Standard Class,Minnesota,Paper,2015,160.0,327688.0
2015-09-23,CA-2015-116904,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Minneapolis,United States,Sanjit Chand,0.0,55407.0,Carina,16.0,0.04,5.0,Central,405.0,Consumer,2015-09-28,Standard Class,Minnesota,Storage,2015,2025.0,329713.0
2015-06-20,US-2015-112949,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Lawton,United States,Corey-Lock,0.0,73505.0,Honeywell,156.0,0.33,6.0,Central,472.0,Consumer,2015-06-27,Standard Class,Oklahoma,Appliances,2015,2832.0,332545.0
2015-11-07,CA-2015-120278,Belkin 8 Outlet Surge Protector,Office Supplies,Wausau,United States,Maribeth Schnelling,0.0,54401.0,Belkin,69.0,0.28,6.0,Central,246.0,Consumer,2015-11-12,Standard Class,Wisconsin,Appliances,2015,1476.0,334021.0
2015-03-17,CA-2015-118339,Newell 35,Office Supplies,Lakeville,United States,Bradley Nguyen,0.0,55044.0,Newell,6.0,0.29,6.0,Central,20.0,Consumer,2015-03-24,Standard Class,Minnesota,Art,2015,120.0,334141.0
2015-03-17,CA-2015-118339,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Lakeville,United States,Bradley Nguyen,0.0,55044.0,Avery,17.0,0.48,6.0,Central,36.0,Consumer,2015-03-24,Standard Class,Minnesota,Binders,2015,216.0,334357.0
